text	sentiment
RT TypicaIStoner RT if you think Apple should approve this Emoji httptcoMI6sKtkaye	0
I was out to dinner last night and left my computer to charge  Had the fire happened then Id have no house  Apple AppleCordFire	-1
Dear apple itunes WOW! You really made iTunes SUCK! Please stop updating it and making it worse than it was before Thank you	-1
Mark Zuckerberg Slams Tim Cook Youre Not In Alignment With Your Customers fb aapl httptcoHWDmpRoIgT httptcoYUIelx9q2J	-1
Apple ??? My iPhone 3 which has been sitting quietly for a year in a protective case just split open at the back httptcoPyoHjiuG03	-1
what the hell is this 5gbs of other data on my phone Apple?????????	-1
okfatty apple thanks 4 almost burning my house down	-1
apple has a 40 market share of UK smartphone market  driven by the Iphone 6 Great that over a third of sales were made in Apple stores	1
Strategic steps towards FullTime Trading httptcoJH7BMS1Kgb  stocks futures forex trader es  baba aapl gpro fb eem eSignal	0
Is Apple Inc Losing the 5 Billion EdTech Market?  The Motley Fool aapl httptcobIz7kKXY2t	0
Heres Apples Next Great Business AAPL httptcoCrci4dHH39 InvestWall AAPL	1
that was terrifying suck my ass apple	-1
16GB Apple iPad Air 2 Retina WiFi Tablet 400  Free Shipping via EBAY httptcoTrkYuoYew7 CyberMonday firstworldproblems	0
Tyniaaaa  FUCK JColeNC  and apple	-1
ATTCares senisbs Wireless Family Share plan one line upgrade just killed my discount Not sure it was mentioned on Apple preorder page	-1
RT BrandFuel So Which PromoProduct suppliers carry brandable Apple compliant adapters? HeadsAreGoingToRoll MFi	0
really apple? your search tool is USELESS nut kicks httptcoKQH02bePBu	-1
RT bchmura12 apple you suck	-1
A Orwellian vision of the world once Apple Pay takes over by ChrisSkinner httptcooEdBHAki1Z	0
My Iphone just autocorrected believe to beiber apple how hard do you guys need to give it up?	-1
MacBook Pro 13in Unboxing httptcoF3IM9YbpxF via youtube apple macbook macbookpro startup hipster unboxing	0
apple really needs to do something about these bullshit cords	-1
Apple admits it deleted songs purchased through competing stores from iPods   httptco5YDlxI8TJ5 AAPL RealNetworks	-1
GVA lounge in sight 6 Macs and 3 PCs  undetermined number of iPxs! AAPL	0
Washed my earphones by accident still works Thank you apple  actually did something good	1
Apple Transitions Find My iPhone Web Maps for httptcocCJwa5Q7AV From Google to Apple iOS Blog httptcoAFsiwXv6pg AAPL	0
Whats at the core of Apples new iOS7? Excellent updates for your phones mobilesecurity McAfee  httptcopVo68ZVdq4	1
JMP Securities Thinks Apple Inc Is Going to 150 Time to Sell?  The Motley Fool aapl httptcoLpjS6iyh0I	0
Gotta love the Genius Bar  apple!! Thanks for your help Alex!!  Apple Store Suburban Square httptcoOLfpZ8m9qX	1
over 1 hour on hold with apple customer service trying to figure their messup o httptcoE5gCvoJTPO	-1
Comparison between apple maps and google maps httptcoFyzGWVm6NR longreads webdesign	0
What the hell is this apple WhatsApp glitches httptcoiKuRl4iUOE	-1
Apple again orders app developer to remove a useful and popular feature httptcoaJ2obsNjd1 via AppyGeek apple dictatorship!	0
Our first ever OnFoodableWeekly! Much to discuss on this episode! apple pay habitburger  Fast Casual Pizza httptcobR8FfNd9Ga	0
The new Apple iPad Air 2 Change httptco90CNf5S654	0
5 Unfiltered Quotes From Apple CoFounder Steve Wozniak aapl woz  httptcoASTCna26PQ	0
Heres Apples next great business! What will be Apples primary source of revenue in 2015? httptcoY6gvYZcYHp service company	0
AAPLHeres why Apple shares will reach 135 AnalysthttptcoKTqY2USXRh	0
"Why Morgan Stanley Is Negative On Apple And The Tech Sector AAPL aapl
httptcowARhEy9ueH"	0
QuentinNield Apple I need to reinstall on my Apple iPad 2	0
Apple Store is coming to Brooklyn httptcosD7pb4OUcB	0
RT WeeWiii Wtf apple yall shit be cheap httptcojeOimq3HNA	-1
so apple for this really great charger that works so well! not	-1
timcook Apple FIX MY PHONE	-1
OR phone OR apple I FUCKING HATE YHIS OHONE OMG IM SO EMBARRASSED	-1
All of my apple product chargers look like that RT LunchGod Theyre not RT Naivana You gotta be kidding me apple httptco4lXkHinwd2	-1
Cyndi Lauper and Cinna my big ask* phone on TV apple iphone6plus  Rockefeller Center httptcoxk2u5vzaBE	0
jakeflem Apple But it wont fix the problem for good could back and you might have to change the logic board check with  Apple Genius 	-1
apple need to sort this b*llshit out with safari in Yosemite! Safari can not find server apple macbook YosemiteProblems Yosemite	-1
Apple are you doing 12 Days of Gifts again?	0
RT jgreerthaatruth Done with this iPhone 6 plus Apple or sprint giving me my bread back Trash ass phone full of fuck ups sprint apple	-1
Bring back the tap to tweet apple twitter	0
Apple ay cuhz step your shit uphave a good phone with a real charger ready by february or we outro	-1
Its been over a month of store visits and calls and still my iPhone doesnt receive texts from non apple or ATTCares customers fail	-1
Survey feedback on Apple iWatch positioning as a fashion accessory over geekcentric gadget httptco33xSmA4r9J httptcoLrpnZNR4rY	0
AAPLPM Abe says Apple to build technical center in JapanhttptcoDeavV9AYMk	0
Is Apple The Most Important Stock On Earth?  httptcopKWn6E56PU aapl httptcogKVmw9wjVD	0
alharding if only apple had robots reviewing apps!	0
"Apple patents system that changes the position of an iPhone midair
httptco7S343PHPEb Yay"	0
This iPhone 6 battery isnt as good as you claim apple	-1
Apples PT raised by Barclays to 14000 overweight rating httptcoWcq9xY6Kor AAPL AAPL via RatingsNetwork	0
CondoSeniors said Apple needs to supply condo with dedicated tech So many issues with iphone imac ipads warrants it Tech will eat well	-1
Apple Inc heads to trial over digital music claims httptcoojTt06NJ5r AAPL	0
Robots fabricando iPhone iPad Pro Apple Apple Watch Apple TV y el  Sunday 7 December httptcoTzzREU7NCt	0
Apple Id like to see emojis that look like me	0
The AppleWatch And Its 11 Billion Impact On Earnings In One Year AAPL httptcoOUZBVanyRh	0
Apple how does the word demographic not have any synonyms attached in your dictionary application incompetence	-1
Apple seems to be nailing it with applepay building on their success amp brand httptcoza9T4z6xRN AppleID NoMorePaywords	1
Yes apple now is a perfect time to lock my screen and install a software update without asking not	-1
Jobs Said Apple Took Pains to Protect Record Contracts SteveJobs aapl httptco5PlKs2LRTT	0
RT dmcgroarty RT MetalBanker  Where do iPhones come from? Whats in your Apple  RareEarths httptcoKuMCbKMREV	0
Happy Monday! My camera on my fancy Apple iPhone6Plus suddenly stopped working this weekend so instead  I meme httptcoMb067jv5SD	-1
RT thehill Apple CEO timcook visits WhiteHouse httptcoO5dYvVi0I1 by JMHattem	0
Just used Apple Pay for the first time thanks apple	1
AAPLApples Eddy Cue Talks About PriceFixing On EBooks Hed Do It AgaihttptcomSC8uepzPn	0
stevewoz apple this one got by me patent for apple anti gravity phone includes predictive programing On drops httptcoeYM07DIqTY	0
Ive Abandoned iTunes And Im Never Going Back Because GoogleMusic Is So Much Better aapl goog httptcodp6pTxrTvp	-1
why is there no black heart emoji apple	-1
RT ColdDimSum Too much completely broken shit in the world fucks sake And Fuck You Apple for the bullshit autocorrects	-1
 when i have gone through 6 iphone chargers in the past montht hank s apple	-1
Fucka de you apple	-1
apple Hi! A few days ago I purchase 2 ringtones and non of them appear on my phone or purchased but they appear in my credit card	-1
JustinRaimondo TeamCavuto Apple This is morphing into actions against police as Praetorian Guards working for the unaware rich	0
Nigga my phone has froze 3 times today amp its not even 11 am tf Apple	-1
marxculture AppleUK  Thanks Ill keep it in mind Tho Ive lately been so unhappy with everything apple that Im moving away from them	-1
Antitrust expert Peter Carstensen of WisconsinLaw can discuss Apple antitrust case in California federal court httptcoLClHnQMOKf	0
Apple your new ad is fucking racist against the french	-1
Almost want back to an android because why wont Apple have torrent?apple	-1
I had the Facebook app but my dumbass deleted it and now I cant redownload cause it says I need iOS7 suck my fucking ass apple	-1
apple fix os x please	-1
"Five Apple predictions for 2015 AAPL aapl
httptco5y58wpQ3nf"	0
Verr?cktes Ger?cht iPhone6s zum Apple Apple Watch Wednesday 3 December httptcoscANaAuNPe	0
Apple Patents Method to Make iPhones Fall Like a Cat aapl httptcoZrkJVUqK2E	0
If apple made tape dispensers and staplers I would be all set! httptco7Te2eBic10	0
apple but i cant use the component on my tcp install disc due to the stupid os update so now i have to pay 20 bucks to redownload it?!	-1
Apple yo this Genius Bar shit is worst than the dmv get it the fuck together	-1
Dear Apple Ive been an Apple user for over 20 years and cant remember a bug like this current Safari on fixit! httptco6AlSsd6igw	-1
Apple ibmbizanalytics MobileFirst enterprise collaboration online Game changer? doclens httptcoFsOvxCiit5 httptcoqwCUhsq57u	0
Apple Campus 2 Event Space Costing Apple 161 Million Fitness Center Priced at 74 Million iOS Blog httptcozFCTltByvC AAPL	0
Did you notice that Apple apps now say Get instead of Free? This change was due to alleged misleading labeling httptcoIn8SIkR1Qp	-1
Anyone else notice the arm hair color of the FallonTimberlake hand models is backwards in the apple iPhone gaming spot?	0
PRINCIPLED TRUTHS Eddy Cue Talks to Fortune as Apple Appeals EBook PriceFixing Judgment AAPL httptco1AMKTIeKys	0
AAPLiPad Mini 3 vs Sony Xperia Z3 Tablet Compact Step Aside Sony Apple Shttptco85qGEiH7LO	0
apple yall should put the apple symbol into the home button on yalls next device	0
Ayyy my fourth phone charger this week broke today apple fuck you	-1
MhDaDon Apple def gotta have it I dont even like watches	1
sammcmanusss Apple idk it just happend though	0
BedBathBeyond I could of just gone to Canal Street for a knockoff CmonMan And apple Why must I pay 30 for a lightning cord?	-1
Did Apple drop Google Maps for good? Apple Maps now rolling out on httptcoXY9a70LqGU  httptcoFoCf495udZ AAPL	0
"RT JPDesloges Apple iPhone 6 6 Plus and Retina iMac ship times improve in time for holidays  AAPL aapl
httptco4gCAZ9UiKW"	1
AmyMc blame apple and their rubbish memory on my phone	-1
Top Expert Consensus for AAPL is Moderate Buy httpstcofVKriCdeDZ NASDAQ stocks AAPL	0
calemcmartin blame apple	-1
Love the new apple ipadair2 TV spot  httptconW7a6iXsjE	1
WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE apple	0
Apple AAPL Plans to Launch iPhone6Mini Version in 2015  Dec 8 2014  httptco9vQBCn64Qr httptcoEAxUGfqKqo via ZacksResearch	0
ABillaut VaynerMedia Apple Thanks so much!	1
Steve Hayman Apple National Consulting Engineer presents on app development at umich httptco51yinIrNoc	0
So got the new iphone6 and growing to love it A bit bulky coming from the iphone5 but nice feel thanks apple now waiting for applewatch	1
Dude apple is all over the marketing for beats They have a great marketing team at apple	1
Good grief Apple could you all have a more sucky hold music queue playlist? No offense but ewwwwww! Johnny Cash into a rap song? Gross	-1
ggheorghiu mhmcquistons solution is offering an integration suite something like apples approach	0
ICYMI iPads are Changing the Way Children Learn in the Classroom httptcoml73T97RBG Education Tech Apple BoyneCityPS	0
There is nothing in life more fragile than an Apple branded lightning cord Apple	-1
Photo Amazing customer service today Apple UTC store I worked form the store for several hours on httptco9tLhm3p2z6	1
"RT WildJazie Does anyone know if theres a smartwatch  with a old fashioned clock face? 
Grandma needs a watch Samsung  apple mota"	0
my computers so slow right now its making me want to shoot someone its a god dam mac i shouldnt hav 2 deal with this! Apple	-1
And they aint open till 8 to help me so I cant even contact anyone for the shoot now apple u can suck multiple digs Whack	-1
RT keelzy I HAVE BEEN THROUGH ABOUT 18 IPHONE 5 CHARGERS apple stevejobs WTF !!!!!!!!!!!! notcool	-1
SimplyYoursJoh ScarFaceSheed JColeNC Apple I told him that but hes crazy	0
"Apple Plans to Launch iPhone 6 Mini Version in 2015 AAPL aapl
httptcoBPlf0dCyvK"	0
apple You know your iPhone is fucked when the lettering on the screen goes backtofront	-1
OneRepublic Apple Pleaseeeeeeeeee	0
"Report Apples Hiring Fashionistas To Help Flog Its Watch  AAPL aapl
httptcouFZCW60Ocr"	0
Steve Wozniak Discusses Apples Early Days and Working with Steve Jobs Mac Blog httptcoiPnD6LD5ur AAPL	0
stevewoz Outback Personally I am excited about apple projects like 0 gravity and things in development even though  I only own iPod	1
smileforgoogle Apple yknow that time it restarted and then my phone got blue screen lol wtf	-1
My phone is so shitty even the time freezes Apple httptco7Mh7RMlqFX	-1
OneRepublic Apple You all are ready to go ColoradoLovesYou	1
iOS 81 has fucked my battery life on my iPhone 6 Really starting to wonder if apple has any quality control anymore Wish I was on 801	-1
Apple Apple is developing an iPhone that fires LASER BEAMS to map surroundings  Monday 8 December httptcoD78wUFxrkK	0
The Secret of Life from Steve Jobs in 46 Seconds Some motivation from the late CEO of apple httptco7UOYKec9YN	0
Apple Apple AAPL Plans to Launch iPhone6 Mini Version in 2015 Monday 8 December httptcos79PqzLbsg	0
deet Apple Im a rebel sometimes aka a Luddite  p  	0
second phone charger broke in two weeks apple i hate you	-1
IPhone6 has too many issues  why tf is the earphone plug in not working apple u better fix this shit for free	-1
RT Vitosfam Hey apple the battery of my iPhone drops down like my cock when I see a gay porn on the xvideos main page Fix this shit!	-1
RT trahall The JH Hines Staff with their newly issued Apple ConnectED Macbook and iPad mini txed httptco82YjiCJBxH txed	0
sethlouey Apple iOS updates bricked Trishs phone too seems like the Apple is getting a bit rotten	-1
Apple reveals its Best of 2014 app list Elevate and Threes! top the list httptcomihPqPozLt via Techland	0
"Apple is developing an iPhone that fires LASER BEAMS to map surroundings patent reveals
httptcofG4Zrvq8Bk aapl hnhd"	0
AAPLApple Inc and Facebook Clash Neither Is WronghttptcoUuvN8TkrRs	0
Loving the Samsung one with Kristen Bell RT adage Watch the weekends new TV ads from RadioShack Apple and more httptcozqmtQ7WZeS	0
Looking down on the crazy George Street Sydney in the rain from the Apple Genius Bar httptcoTuBXTBvKy4	0
Listen2Lena 3x bonus airmiles Apple right now! airmilesshops	0
New meaning to Soviet jokes whatever we produce it turns out as tank Russia seeks Kalashnikov to rival Apple httptcobD0C0WGD5y	0
I would like an Apple rep to reach out to me and resolve the issue timcook	0
Paid 20 for a new 5 charger and couldnt  b more pissed about it this is rape apple	-1
Apple HEY FUCK U MY PHONE SPEAKER NO LONGER WORKS JUST BC	-1
apple is this how you train your employees to deal with issues?? To hang up on the customer? After 15 fucking minutes of me waiting on hold	-1
AAPLShould Apple Amazon or eBay Be Portfolio Picks for 2015?httptcoaWn25MWjzG	0
about to write a huge fuck you to apple for not letting me make reservations to get my laptop fixed	-1
"RT JPDesloges How Apple Will Boost Profits During the Holiday Quarter and Beyond AAPL aapl
httptcolHsL5ORJS7"	0
MhDaDon Apple next year	0
RT gxldblvnts thanking apple for the do not disturb feature	1
"Steve Jobs clave en juicio contra Apple 
httptcoIcEOFgkm1q httptcoeDiR5Mahxn"	0
Next year my goal is to be Apple free Tired of their BS Apple iTunesSupport	-1
CarlaBarlaCakes MoBiggaa Apple snapchat?	0
RT cruci0btch why dont we have harry potter emojis please work on this Apple	-1
Hey Apple iphone7 build this in! ~ DJKevinHayes httptcoJtXgsCmyhw	0
zagkmerrick Apple thats not their twitter oh	0
getlolo apple explain this please httptcoG6fZnyuCP8	0
panic The inconsistency and overall weirdness that controls the apple appstore is why I archive previous versions easy to downgrade	-1
APPLE CAN YALL PLEASE SEND ME MY FUCKIN PHONE	-1
LupeFiasco Did he sell his headphones to apple ?	0
So Which PromoProduct suppliers carry brandable Apple compliant adapters? HeadsAreGoingToRoll MFi	0
apple httptcorOyOwjfiW5 What a nice piece of crap youve created Great job Pay more get less crapple fail	-1
Walked into work and seen this  Who tf traded in a bent up ass iPhone apple yall needa fix this shit httptco41AD2aQig3	-1
aydlettgwyn13 apple please educate us	0
ch0ngli Apple Ill take a look at that Im fed up with iPad well amp truly	-1
"APPLE  Fibonacci Technicals Levels  Intraday  Update  AAPL aapl 
httptcoZ2BQWXee44"	0
apple well done you cunts my printer dont work since your fucking Yosemite UPDATE Pricks!	-1
Well played apple httptcomGbsxyiA69	1
Apple airplay sucks on Yosemite	-1
Dear Apple  Where the everlovin heck did you put the navigation arrows in the iTunes store? Do you even use your own software?	-1
"iPhone 6 6 Plus Availability And Wait Time Update AAPL aapl
httptcoqdJLBaw3DZ"	0
iPhone Shortages Not Helping RadioShack as Consumer Sales Plummet httptcoUVre2GM1oh AAPL	-1
Apple it really makes it hard to spend money on apps with functionality that might soon disappear on the Today Menu  Please stop this	-1
Here we go again wit this waiting for items to copy shit on iTunes yall pissing me off Apple	-1
Apple Secretly Deleted iPod Owners Songs Downloaded From Competing Music Services httptcoglvCdIKMwG AAPL	-1
Apple Tentatively Approves Plans to Expand Reseller Network in India with 500 New Stores Mac Blog httptcottTFQVOiIr AAPL	0
2 Apple Ive got one question for yall Who is the genius who decided CAPITALIZING random words was a good idea? Bec it wasnt a good idea	-1
When is apple going to stop producing these pieces of shit earphones? Its about time for earphones that dont tangle! httptcoqFSHqwc4Zj	-1
CNBCTV  Analyst worries about iPhone growth aapl httptco2cA2SfAShg	0
They gotta DO something iRapeCouches SydneyA Apple SO TRASH my computer keeps freezing amp being dumb af after i upgraded to Yosemite	-1
It is such fucking horseshit that I have to install Chrome just to watch netflix on my Mac Hey Apple when are you going to fix this?!??	-1
AAPL Lawsuit Apple Deleted Songs From iPods Without Telling Users According to The Guardian Apple deleted httptcoS9usqrgOAV	-1
Hey Apple I think u need a new product iPster	-1
Been waiting 7 days so far for apple to approve the new app for CRMSuite Should be next week!	-1
On December 11th Apple will be hosting Hour of Code programming workshops  via 9to5Mac httptcowD82vIeXw7	0
This accessory may not be supported ok Apple just tell me that the charger that came with my phone wont work???	-1
eliransapir Apple ok duly noted	0
Steve Jobs Deposition in iPod Lawsuit Could Cost Apple 1 Billion httptco7vDXwvxKpe MusicBiz MusicIndustry Apple	-1
MY IPAD IS GLITCHING SO BAD AND IT ISNT CHARGING WTF apple	-1
Apple my phone just died at 5 and I feel betrayed	-1
Best Buy Cuts Apple Inc iPad Prices to Boost Sales httptcoca3m9oiAYb AAPL iPad	0
Goodbye graphics problems Thank you apple for such great customer service httptcoXVB8utXOU3	1
Why is Tom automatically capitalized and tommy isnt?? apple you need to fix this autocorrectprobs	-1
jokigenki Apple I think its like 2011? Cant look right now	-1
AAPLHow to Remove Apple Pay Credit Cards Remotely From httptcoJPD3HwdeeEhttptco7XGBbp7cjW	0
Apple Inc Campus 2 Has 161M Auditorium 74M Fitness Center httptco9KQhafCbCi AAPL	0
AAPLApple Loop iPhone 6S Rumors Steve Jobs Garage Myth iPhone 6C SpecuhttptcoGwQ3JqikZd	0
MasterCard debuts new ad spot starring Apple Pay and Gwen Stefani  httptcoGppcWzeTBu AAPL GwenStefani	0
WOAH! 7 Cashback from Apple store for CyberMonday deals at httptcofNROGTo4qO Ipads Iphones Mac and MORE	1
RT theiphonews IPhone6Plus Review A New Dawn For Apple Apples iPhone Thursday 4 December httptcouD0odP62od	0
The apple enterprise developer agreement is wait for it  719  seven hundred and nineteen pages !!	0
fuck you apple iphone	-1
In worlds first AppleWatch hackathon apps and challenges emerge httptco3pkiaimuAP via svbizjournal aapl	0
My messages arent sendingapple tf is going on	-1
baseballbridget apple we couldnt even get a turkey for TDay so they just dont care appleemojissuck	-1
Hey apple sprint Im not a fan of your latest commercial!!	-1
Ive tried turning it off and on whats my problem here? apple httptcoHYSbBXpvz5	-1
Heres Apples Next Great Business httptcoL1IfhyexQA via sai aapl	0
Awesome! Apple invented peanutbuttersandwich technology for phones httptcoDPZpoqZTHX	1
Rumors Surface for Apple iPhone6S and iPhone7 in 2015 aapl httptcoQinl78BI0D	0
apple get cha shit together and fix my phone !!!	-1
RT OvelhaNegraTV Apple TV fades away in streaming video player market  Apple vod streaming httptco5jYgtiCWlc	-1
Apple Apple Inc is Catching up on iPhone6 Supply But Still Lagging Demand Monday 8 December httptco9QpCt7zirF	0
Oh apple how many Feedback Assistant messages do I have to send before you do anything about it?	-1
I cant queue songs on an iPhone apple timcook FixIt	-1
13 Things You Didnt Know Your iPhone6 Could Do aapl httptcoRsPEXS5vuC httptco2CfryTGVom	0
My phone turned off iMessage and wont let me turn it back on and oh yeah no message will load or send Thanks apple!	-1
We need to talk apple	0
Ive been waiting 2 months for my iPhone 6 what the fuck Apple ATT	-1
NeimanMarcus utilizing iBeacons for engagement to send messages to Apple Passbook personalization httptcoCVNq0lUhNO via pymnts	0
Could Apple Inc Sell 24 Million Apple Watches in 2015? httptcoSLtEs6ZKFE AAPL	0
Do i have to go to Apple if idr the code? 	0
Nasdaq100 recent market exit 4 Sold AAPL long for a 1049 gain in 20 days AAPL forex trading stocks	0
real quick shout out to apple for your technology never working	-1
"How Apple Will Boost Profits During the Holiday Quarter and Beyond AAPL aapl
httptcolHsL5ORJS7"	0
How to profit in Apple AAPL options trade trading finance short bet hedge httptcoaMlM8FaJDQ	0
Seems like apple customerservice is going downhill when they say need a new battery due to 600 charges over 14 months ?50 to change	-1
AAPLiPhone 6 Patent Fraud Case in China Complicated Hacked PhotoshttptcoeVUHNXiy6T	0
if i buy a 16 gb phone i should have 16 GBS TO USE apple	-1
TeamCavuto charliekirk11 Apple what did Macys have to do with it or the other stores they blocked?	0
Apple fuck u n this weak ass iPhone	-1
RT slawfr Spent 6000 EUR at Apple iPhone 6 camera no longer worksTold I got water in itI did not Unacceptable customer service apple	-1
Just broke my 3rd charger of the month Get your shit together apple	-1
apple doesnt even own that handle? LOL SIRI knows NOTHING is what I wanted to tell you Mac peeps	-1
Take the stress out of looking for Christmas presents amp get a 15 student discount at Apple httptcoulqHvLVzLY httptco3VoUTa45gb	1
Have Apple Incs iPad Sales Peaked? AAPL httptco2Wpaib3z9M	0
last month ip cable this month earpiece give me a break apple	-1
A lot of times people dont know what they want until you show it to them  Steve Jobs AAPL Apple	0
Apple Inc SEO A Walk Through The Mystery Of httptcoyWvCLgnWLZ httptcoUIMroAHQpk AAPL	0
Im learning all about iPod Touch at Influenster! Apple httptcoIt9XKp6LSx	0
apple I am beginning to think your products are crap	-1
Well thanks apple for losing over 5000 of my songs off my classic and now every photo i had on my itouch was deleted greatcompany	-1
AAPLSteve Jobs Defends Apple in Taped Depositionhttptco7oXigddEQU	0
Top iOS apps of 2014 Apple names Elevate Brain Training as 1 iPhone app httptcotyRNmYGnDP	0
apple I FUCKING HATE YOU httptcoxRxXK0rdot	-1
apple I really do know my mouse batteries havent inceased in charge since the last time my mac told me they were low	-1
Final AAPL PutCallRatios for Monday December 8 2014 httptcoOcz4egZX8h via Hamzei  	0
briannaUrie Apple Their autocorrect is so shit too	-1
Why Apple Google and Facebook have their own programming languages  httpstcoG5NZ0xAeVH code analysis web tech nerdup	0
Afterhours buzz AAPL BOBE amp more Check out which companies are making headlines after the bell Tuesday httptcoFa69PY1BjP	0
so with ios8 u can delete a contact but its not actually deleted fml fuck u apple	-1
TomAdler shortyawards Apple I agree  Get does not explicitly imply free	0
Ive sent my computer out to apple twice for repairs in the last month and each time it comes back with a new problem Something isnt right	-1
shortyawards Apple it is very confusing u wonder if it means u are going to get a bill later for Ur download please use free if its free	-1
HeadxCreeps Apple fuck you apple	-1
3G is draining my battery fix this apple	-1
apple u used to b cool what happened	-1
So heres the deal Im taking this phone and beating the shit out of it Fuck you AppStore Apple whatever your damn twitter is Fuck You	-1
IPhone6Plus vs Galaxy Note 4 Has Apple Apple Really Snatched Away the Phablet  Thursday 4 Decem httptcoWQQDA8FDVB	0
acekituk officenerd Apple Is this deal still available?	0
my notifications are so messed up thank u apple	-1
nonbanks google apple PayPal Moven Venmo FinTech via stevedenning Can Banks Master Disruptive Innovation? httptcoLQ5PgE7vRF	0
13 left what even is this shit apple	-1
prettynumbers TeamCavuto Apple For so many reasons httpstcoaeHBi4IvoG	0
"Dear Apple

Kindly fuck off with your m4a format

Regards
Music Listeners Everywhere"	-1
Im happy now thnx fags apple	1
APPLES EARBUDS ARE SO FUCKING WEAK THEY LITERALLY CANNOT WITHSTAND ANY GOD DAMN DAMAGE I HAVE WASTED SO MUCH MONEY FUCK Apple	-1
Steve Wozniak calls Apples legendary garage a bit of a myth httptcoWl2kJTcRNR	0
Apple Launches Ten HolidayThemed iTunes Radio Stations iOS Blog httptcofF0JIspy7s AAPL	0
"RT JPDesloges Apple to Support a New Franchise of 500 iOS Stores in India AAPL aapl
httptco390LCAqyfT"	0
DannyRosin Apple It will be interesting to watch howif this is resolved	0
Any one know how to retrieve deleted texts from iPhone  Apple apple textmessage	0
AAPLApples iPhone Gained Significant Share In The US Japan Germany And httptcoxY7bTzgSvy	0
Youll be back in my life soon apple	1
httptcogRR3bUFPkS Follow appleholidays httptcoZ28vBvo3gy	0
"Big Spending by Consumers on Cyber Monday

CyberMonday PayPal Apple AAPL eBay WalMart WMT Sales httptcopB6WltjTzZ"	0
my iPhone is fucked Thanks apple and EE what great help you were Where can i get a new iPhone from?	-1
TayLeanne15 Apple you can!	0
Why does my phone suck so much apple	-1
Apple Apple Loop iPhone6S Rumors Jobs And Wozniaks Garage Myth iPhone 6C  Saturday 6 December httptcoo4cQFQgMyv	0
iPad Mini Unboxing! httptcoGnLy8W75nA via youtube apple ipadmini ipad macbook macbookpro startup hipster unboxing	0
Apple need to hurry up and make a middle finger emoji	0
Facebook founder attacks Apple boss over ridiculous comments httptcopverWexJv8	-1
"Hoping Firefox does not cave! Apple should allow other browser engines! OpenUp
Could Soon Come To iOS TechCrunch  httptcoWGnY6XOarD"	0
RT codygotMs lihdior apple fuck wrong witchall niggas ?	-1
AppleOfficialll apple I cant say enough about how awesome Apple has been Theyve already processed a reorder for the phone that UPS lost	1
RT laurrynk Dear apple replace my phone my battery sucks	-1
F u Apple UR geniuses can suck my ass!	-1
apple iPhones Of The Future Could Save Themselves When You Drop Them httptcoCNl4d6nlsp	0
LIMFestival lolol Stupid phone Should say best and most varied apple sort this phone out Apols	-1
RT donacamp Brass band at Apple Store Broadway WintersEve NYC httptcoufworZjgpP	0
"Apple Watchs highpriced fashion focus on the mark survey says AAPL aapl
httptco1d9CjG42iQ"	0
From beyond the grave! RT GMA Jurors set 2 hear fr star witness at Apple trial Steve Jobs httptcokehRY5VYAS httptcoKgvFdBtF7S	0
RT laurva Apple engineer makes printer from Lego httptco4071tVKZzB makers httptconVboA5AD4n	0
Ugh so annoyed 3 chargers in the last 4 weeks I hate you apple	-1
Robots fabricando iPhone iPad Pro Apple Apple Watch Apple TV y el  Sunday 7 December httptcoBa8eb8r60N	0
I hate it that my office emails not pushing emails now Its fetching but on my settings it says push appleprobs appleproblems apple	-1
Sign of utterly broken wifi driver my apple Air sitting on my lap Im desperate enough to read my email on my Android phone	-1
RT thehill Department cites 18th century federal law to get Apple to unlock iPhones httptcoWY4zI6XQtF	0
"Could Apple Inc Sell 24 Million Apple Watches in 2015? AAPL aapl
httptcoDK99Rq2U1e"	0
iambrozie Apple Will it give me Edward Scissorhands length fingers? Because then I might be able to use this!	-1
iPhones Of The Future Could Save Themselves When You Drop Them httptcotiubfsLZgS aapl smhq	0
TheStreet  Corporate Earnings to Contract Short Apple Best of Kass aapl httptcovrsw8sPbpd	0
Its 2014 why doesnt iTunes support flac files? I mean at least be able to covert em Yall so fuckin petty Apple	-1
The customer service from apple  is the BEST In for years having and enjoying their products I have ZERO complains Thanks apple	1
um wheres the mango emoji apple	0
Apple honestly sucks	-1
It shouldnt take a whole week to replace my harddrive apple this is ridiculous I have homework to do	-1
Apple Watch SDK and Monetizaton Why You Should Download WatchKit As Soon As Possible httptco5MBQvLU5Ba	0
BLOCK TRADE detected in AAPL	0
"AppleDec 3 Trading Daily Profit 185sh Weekly Profits of 1522sh  aapl Stockaction trading Stocks MKt  
httptcoaz3SvKM4Id"	0
RT HiIamAaron Dear Apple can u please stop making yall chargers cheap pieces of shit Im tired of having to replace them every 3 months	-1
Apple deleted music from customers iPods httptcoFzmaFUzrnl	-1
Me too MT MsNarcissistic As a die hard Apple customer I am truly displeased with the customer service I was given yesterday badservice	-1
CNBC   how does that fat finger on AAPL look NOW!  BobPisani only a few days later	0
Apple What to Expect in 2015 httptcoiE1WZiWiL5	0
Is Apple The Most Important Stock On Earth?  httptcofQ75jYND5P aapl httptcoN0tnOVXLD4	0
Archimage Apple seen a bunch of people tweeting about Search Twitter then dev forums I dont remember solution	0
